order_details_id,pizza_id,quantity,date,time,size,price,name,category,ingredients,Sales,Sales_day,Month
15130,ital_supr_m,1,2015-09-10,0 days 16:52:49,M,16.5,The Italian Supreme Pizza,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",16.5,Thursday,September
15131,mexicana_m,1,2015-09-10,0 days 16:57:25,M,16.0,The Mexicana Pizza,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",16.0,Thursday,September
15132,thai_ckn_l,1,2015-09-10,0 days 16:57:31,L,20.75,The Thai Chicken Pizza,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",20.75,Thursday,September
15133,ckn_alfredo_m,1,2015-09-10,0 days 17:25:12,M,16.75,The Chicken Alfredo Pizza,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",16.75,Thursday,September
15134,classic_dlx_s,1,2015-09-10,0 days 17:25:41,S,12.0,The Classic Deluxe Pizza,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",12.0,Thursday,September
15135,green_garden_s,1,2015-09-10,0 days 17:48:22,S,12.0,The Green Garden Pizza,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",12.0,Thursday,September
15136,pep_msh_pep_l,1,2015-09-10,0 days 17:49:14,L,17.5,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,"Pepperoni, Mushrooms, Green Peppers",17.5,Thursday,September
15137,peppr_salami_l,1,2015-09-10,0 days 17:59:35,L,20.75,The Pepper Salami Pizza,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",20.75,Thursday,September
15138,peppr_salami_s,1,2015-09-10,0 days 18:11:42,S,12.5,The Pepper Salami Pizza,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",12.5,Thursday,September
15139,sicilian_s,1,2015-09-10,0 days 18:21:50,S,12.25,The Sicilian Pizza,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",12.25,Thursday,September
15140,spicy_ital_s,1,2015-09-10,0 days 18:23:11,S,12.5,The Spicy Italian Pizza,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",12.5,Thursday,September
15141,spinach_fet_l,1,2015-09-10,0 days 18:34:31,L,20.25,The Spinach and Feta Pizza,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",20.25,Thursday,September
15142,spinach_supr_s,1,2015-09-10,0 days 19:24:57,S,12.5,The Spinach Supreme Pizza,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",12.5,Thursday,September
15143,thai_ckn_m,2,2015-09-10,0 days 19:27:36,M,16.75,The Thai Chicken Pizza,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",33.5,Thursday,September
15144,spin_pesto_m,1,2015-09-10,0 days 19:45:13,M,16.5,The Spinach Pesto Pizza,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",16.5,Thursday,September
15145,pepperoni_m,1,2015-09-10,0 days 19:46:17,M,12.5,The Pepperoni Pizza,Classic,"Mozzarella Cheese, Pepperoni",12.5,Thursday,September
15146,big_meat_s,1,2015-09-10,0 days 19:46:39,S,12.0,The Big Meat Pizza,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",12.0,Thursday,September
15147,green_garden_s,1,2015-09-10,0 days 19:54:37,S,12.0,The Green Garden Pizza,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",12.0,Thursday,September
15148,southw_ckn_m,1,2015-09-10,0 days 19:57:57,M,16.75,The Southwest Chicken Pizza,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",16.75,Thursday,September
15149,thai_ckn_s,1,2015-09-10,0 days 20:06:16,S,12.75,The Thai Chicken Pizza,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",12.75,Thursday,September
15150,bbq_ckn_l,1,2015-09-10,0 days 20:56:21,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",20.75,Thursday,September
15151,bbq_ckn_m,1,2015-09-10,0 days 21:04:48,M,16.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",16.75,Thursday,September
15152,five_cheese_l,1,2015-09-10,0 days 21:34:42,L,18.5,The Five Cheese Pizza,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",18.5,Thursday,September
15153,pep_msh_pep_m,1,2015-09-10,0 days 21:53:10,M,14.5,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,"Pepperoni, Mushrooms, Green Peppers",14.5,Thursday,September
15154,peppr_salami_l,1,2015-09-11,0 days 11:31:10,L,20.75,The Pepper Salami Pizza,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",20.75,Friday,September
15155,ital_cpcllo_m,1,2015-09-11,0 days 11:36:15,M,16.0,The Italian Capocollo Pizza,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",16.0,Friday,September
15156,ital_cpcllo_m,1,2015-09-11,0 days 11:55:41,M,16.0,The Italian Capocollo Pizza,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",16.0,Friday,September
15157,spinach_supr_l,1,2015-09-11,0 days 12:03:06,L,20.75,The Spinach Supreme Pizza,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",20.75,Friday,September
15158,classic_dlx_l,1,2015-09-11,0 days 12:13:07,L,20.5,The Classic Deluxe Pizza,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",20.5,Friday,September
15159,calabrese_s,1,2015-09-11,0 days 12:21:13,S,12.25,The Calabrese Pizza,Supreme,"Nduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",12.25,Friday,September
15160,sicilian_s,1,2015-09-11,0 days 12:31:44,S,12.25,The Sicilian Pizza,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",12.25,Friday,September
15161,thai_ckn_l,1,2015-09-11,0 days 12:36:47,L,20.75,The Thai Chicken Pizza,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",20.75,Friday,September
15162,five_cheese_l,1,2015-09-11,0 days 13:01:40,L,18.5,The Five Cheese Pizza,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",18.5,Friday,September
15163,five_cheese_l,1,2015-09-11,0 days 13:05:03,L,18.5,The Five Cheese Pizza,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",18.5,Friday,September
15164,ckn_pesto_l,1,2015-09-11,0 days 13:06:54,L,20.75,The Chicken Pesto Pizza,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",20.75,Friday,September
15165,napolitana_l,1,2015-09-11,0 days 13:09:56,L,20.5,The Napolitana Pizza,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",20.5,Friday,September
15166,classic_dlx_l,1,2015-09-11,0 days 13:15:14,L,20.5,The Classic Deluxe Pizza,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",20.5,Friday,September
15167,ital_veggie_l,1,2015-09-11,0 days 13:15:43,L,21.0,The Italian Vegetables Pizza,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",21.0,Friday,September
15168,spin_pesto_s,1,2015-09-11,0 days 13:45:56,S,12.5,The Spinach Pesto Pizza,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",12.5,Friday,September
15169,big_meat_s,1,2015-09-11,0 days 13:46:11,S,12.0,The Big Meat Pizza,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",12.0,Friday,September
15170,four_cheese_m,1,2015-09-11,0 days 13:54:07,M,14.75,The Four Cheese Pizza,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",14.75,Friday,September
15171,cali_ckn_l,1,2015-09-11,0 days 14:00:05,L,20.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",20.75,Friday,September
15172,ckn_pesto_l,1,2015-09-11,0 days 14:07:48,L,20.75,The Chicken Pesto Pizza,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",20.75,Friday,September
15173,five_cheese_l,1,2015-09-11,0 days 14:10:01,L,18.5,The Five Cheese Pizza,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",18.5,Friday,September
15174,hawaiian_s,1,2015-09-11,0 days 14:11:00,S,10.5,The Hawaiian Pizza,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",10.5,Friday,September
15175,southw_ckn_s,1,2015-09-11,0 days 14:14:32,S,12.75,The Southwest Chicken Pizza,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",12.75,Friday,September
15176,four_cheese_l,1,2015-09-11,0 days 14:15:30,L,17.95,The Four Cheese Pizza,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",17.95,Friday,September
15177,ital_supr_m,1,2015-09-11,0 days 14:21:58,M,16.5,The Italian Supreme Pizza,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",16.5,Friday,September
15178,green_garden_l,1,2015-09-11,0 days 14:31:32,L,20.25,The Green Garden Pizza,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",20.25,Friday,September
15179,hawaiian_l,1,2015-09-11,0 days 14:32:31,L,16.5,The Hawaiian Pizza,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",16.5,Friday,September
15180,southw_ckn_m,1,2015-09-11,0 days 15:11:12,M,16.75,The Southwest Chicken Pizza,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",16.75,Friday,September
15181,thai_ckn_l,1,2015-09-11,0 days 15:22:58,L,20.75,The Thai Chicken Pizza,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",20.75,Friday,September
15182,calabrese_s,1,2015-09-11,0 days 15:28:03,S,12.25,The Calabrese Pizza,Supreme,"Nduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",12.25,Friday,September
15183,mexicana_m,1,2015-09-11,0 days 15:28:16,M,16.0,The Mexicana Pizza,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",16.0,Friday,September
15184,pepperoni_l,1,2015-09-11,0 days 15:44:24,L,15.25,The Pepperoni Pizza,Classic,"Mozzarella Cheese, Pepperoni",15.25,Friday,September
15185,four_cheese_l,1,2015-09-11,0 days 15:46:21,L,17.95,The Four Cheese Pizza,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",17.95,Friday,September
15186,green_garden_s,1,2015-09-11,0 days 16:07:28,S,12.0,The Green Garden Pizza,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",12.0,Friday,September
15187,ital_supr_l,1,2015-09-11,0 days 16:24:36,L,20.75,The Italian Supreme Pizza,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",20.75,Friday,September
15188,napolitana_s,1,2015-09-11,0 days 16:28:53,S,12.0,The Napolitana Pizza,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",12.0,Friday,September
15189,bbq_ckn_l,1,2015-09-11,0 days 16:37:18,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",20.75,Friday,September
15190,ital_supr_m,1,2015-09-11,0 days 16:45:10,M,16.5,The Italian Supreme Pizza,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",16.5,Friday,September
15191,pepperoni_m,1,2015-09-11,0 days 17:06:25,M,12.5,The Pepperoni Pizza,Classic,"Mozzarella Cheese, Pepperoni",12.5,Friday,September
15192,cali_ckn_l,1,2015-09-11,0 days 17:07:53,L,20.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",20.75,Friday,September
15193,ckn_pesto_l,1,2015-09-11,0 days 17:16:54,L,20.75,The Chicken Pesto Pizza,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",20.75,Friday,September
15194,classic_dlx_s,1,2015-09-11,0 days 17:17:56,S,12.0,The Classic Deluxe Pizza,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",12.0,Friday,September
15195,ital_cpcllo_s,1,2015-09-11,0 days 17:22:29,S,12.0,The Italian Capocollo Pizza,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",12.0,Friday,September
15196,soppressata_l,1,2015-09-11,0 days 17:23:44,L,20.75,The Soppressata Pizza,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",20.75,Friday,September
15197,bbq_ckn_m,1,2015-09-11,0 days 17:39:14,M,16.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",16.75,Friday,September
15198,ckn_pesto_s,1,2015-09-11,0 days 17:39:36,S,12.75,The Chicken Pesto Pizza,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",12.75,Friday,September
15199,hawaiian_s,1,2015-09-11,0 days 17:40:48,S,10.5,The Hawaiian Pizza,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",10.5,Friday,September
15200,cali_ckn_l,1,2015-09-11,0 days 17:48:23,L,20.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",20.75,Friday,September
15201,ckn_pesto_l,1,2015-09-11,0 days 17:49:16,L,20.75,The Chicken Pesto Pizza,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",20.75,Friday,September
15202,pepperoni_s,1,2015-09-11,0 days 17:53:07,S,9.75,The Pepperoni Pizza,Classic,"Mozzarella Cheese, Pepperoni",9.75,Friday,September
15203,ckn_pesto_s,1,2015-09-11,0 days 17:53:09,S,12.75,The Chicken Pesto Pizza,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",12.75,Friday,September
15204,the_greek_xl,1,2015-09-11,0 days 17:53:36,XL,25.5,The Greek Pizza,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",25.5,Friday,September
15205,pep_msh_pep_l,1,2015-09-11,0 days 17:59:40,L,17.5,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,"Pepperoni, Mushrooms, Green Peppers",17.5,Friday,September
15206,soppressata_l,1,2015-09-11,0 days 18:01:33,L,20.75,The Soppressata Pizza,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",20.75,Friday,September
15207,brie_carre_s,1,2015-09-11,0 days 18:23:40,S,23.65,The Brie Carre Pizza,Supreme,"Brie Carre Cheese, Prosciutto, Caramelized Onions, Pears, Thyme, Garlic",23.65,Friday,September
15208,prsc_argla_l,1,2015-09-11,0 days 18:42:32,L,20.75,The Prosciutto and Arugula Pizza,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",20.75,Friday,September
15209,prsc_argla_l,1,2015-09-11,0 days 18:50:26,L,20.75,The Prosciutto and Arugula Pizza,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",20.75,Friday,September
15210,green_garden_s,1,2015-09-11,0 days 18:55:40,S,12.0,The Green Garden Pizza,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",12.0,Friday,September
15211,classic_dlx_l,1,2015-09-11,0 days 18:58:23,L,20.5,The Classic Deluxe Pizza,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",20.5,Friday,September
15212,spinach_fet_s,1,2015-09-11,0 days 18:59:11,S,12.0,The Spinach and Feta Pizza,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",12.0,Friday,September
15213,the_greek_m,1,2015-09-11,0 days 19:06:04,M,16.0,The Greek Pizza,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",16.0,Friday,September
15214,big_meat_s,1,2015-09-11,0 days 19:20:48,S,12.0,The Big Meat Pizza,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",12.0,Friday,September
15215,classic_dlx_s,1,2015-09-11,0 days 19:23:28,S,12.0,The Classic Deluxe Pizza,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",12.0,Friday,September
15216,ital_veggie_m,1,2015-09-11,0 days 19:25:14,M,16.75,The Italian Vegetables Pizza,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",16.75,Friday,September
15217,pep_msh_pep_s,1,2015-09-11,0 days 19:30:58,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,"Pepperoni, Mushrooms, Green Peppers",11.0,Friday,September
15218,prsc_argla_m,1,2015-09-11,0 days 19:34:15,M,16.5,The Prosciutto and Arugula Pizza,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",16.5,Friday,September
15219,ckn_pesto_l,1,2015-09-11,0 days 20:03:38,L,20.75,The Chicken Pesto Pizza,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",20.75,Friday,September
15220,spinach_fet_m,1,2015-09-11,0 days 20:06:37,M,16.0,The Spinach and Feta Pizza,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",16.0,Friday,September
15221,four_cheese_l,1,2015-09-11,0 days 20:13:33,L,17.95,The Four Cheese Pizza,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",17.95,Friday,September
15222,big_meat_s,1,2015-09-11,0 days 20:13:38,S,12.0,The Big Meat Pizza,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",12.0,Friday,September
15223,napolitana_m,1,2015-09-11,0 days 21:04:49,M,16.0,The Napolitana Pizza,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",16.0,Friday,September
15224,southw_ckn_s,1,2015-09-11,0 days 21:10:36,S,12.75,The Southwest Chicken Pizza,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",12.75,Friday,September
15225,pepperoni_s,1,2015-09-11,0 days 21:22:38,S,9.75,The Pepperoni Pizza,Classic,"Mozzarella Cheese, Pepperoni",9.75,Friday,September
15226,ital_supr_l,1,2015-09-11,0 days 21:25:20,L,20.75,The Italian Supreme Pizza,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",20.75,Friday,September
15227,pepperoni_m,1,2015-09-11,0 days 21:25:46,M,12.5,The Pepperoni Pizza,Classic,"Mozzarella Cheese, Pepperoni",12.5,Friday,September
15228,spicy_ital_l,1,2015-09-11,0 days 22:02:02,L,20.75,The Spicy Italian Pizza,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",20.75,Friday,September
15229,spicy_ital_m,1,2015-09-11,0 days 22:41:15,M,16.5,The Spicy Italian Pizza,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",16.5,Friday,September
15230,thai_ckn_l,1,2015-09-11,0 days 22:53:36,L,20.75,The Thai Chicken Pizza,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",20.75,Friday,September
15231,ital_supr_l,1,2015-09-12,0 days 11:43:50,L,20.75,The Italian Supreme Pizza,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",20.75,Saturday,September
15232,napolitana_m,1,2015-09-12,0 days 12:16:01,M,16.0,The Napolitana Pizza,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",16.0,Saturday,September
15233,spin_pesto_s,1,2015-09-12,0 days 12:24:42,S,12.5,The Spinach Pesto Pizza,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",12.5,Saturday,September
15234,four_cheese_l,1,2015-09-12,0 days 12:49:27,L,17.95,The Four Cheese Pizza,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",17.95,Saturday,September
15235,green_garden_l,1,2015-09-12,0 days 13:04:23,L,20.25,The Green Garden Pizza,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",20.25,Saturday,September
15236,sicilian_m,1,2015-09-12,0 days 13:08:47,M,16.25,The Sicilian Pizza,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",16.25,Saturday,September
15237,classic_dlx_s,1,2015-09-12,0 days 13:14:58,S,12.0,The Classic Deluxe Pizza,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",12.0,Saturday,September
15238,cali_ckn_m,1,2015-09-12,0 days 13:16:30,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",16.75,Saturday,September
15239,classic_dlx_m,2,2015-09-12,0 days 13:18:01,M,16.0,The Classic Deluxe Pizza,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",32.0,Saturday,September
15240,thai_ckn_l,1,2015-09-12,0 days 13:26:23,L,20.75,The Thai Chicken Pizza,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",20.75,Saturday,September
15241,ckn_alfredo_s,1,2015-09-12,0 days 13:28:17,S,12.75,The Chicken Alfredo Pizza,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",12.75,Saturday,September
15242,sicilian_s,1,2015-09-12,0 days 13:36:07,S,12.25,The Sicilian Pizza,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",12.25,Saturday,September
15243,thai_ckn_l,1,2015-09-12,0 days 13:37:21,L,20.75,The Thai Chicken Pizza,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",20.75,Saturday,September
15244,mediterraneo_l,1,2015-09-12,0 days 13:44:20,L,20.25,The Mediterranean Pizza,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",20.25,Saturday,September
15245,hawaiian_s,1,2015-09-12,0 days 14:02:13,S,10.5,The Hawaiian Pizza,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",10.5,Saturday,September
15246,pepperoni_l,1,2015-09-12,0 days 14:15:29,L,15.25,The Pepperoni Pizza,Classic,"Mozzarella Cheese, Pepperoni",15.25,Saturday,September
15247,mexicana_m,1,2015-09-12,0 days 14:34:55,M,16.0,The Mexicana Pizza,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",16.0,Saturday,September
